image_id,filename,title,google,ra,batch,errors,identifiable_yes,identifiable_no,identifiable_with_info_sidebar,identifiable_with_detective_work,identifiable_different_language,diversity_none,diversity_bipoc,diversity_noncisman,diversity_lgbq,diversity_non_christian,diversity_disability,diversity_other,diversity_ambiguous,TagID
user2400_1440_book_2_3.jpg2497,user2400_1440_book_2_3.jpg,"Harry Potter and the Sorcerer's Stone
",https://www.google.com/books/edition/Harry_Potter_and_the_Sorcerer_s_Stone/3YUrtAEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2400_1440_book_2_3
user2418_2691_book_2_2.jpg3779,user2418_2691_book_2_2.jpg,"A is for Activist
",https://www.google.com/books/edition/A_is_for_Activist/v75vDwAAQBAJ?hl=en&gbpv=1&dq=A+is+for+Activist&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2418_2691_book_2_2
user2418_2691_book_5_5.jpg3796,user2418_2691_book_5_5.jpg,"Name Jar
",https://www.google.com/books/edition/The_Name_Jar/sdNcEAAAQBAJ?hl=en&gbpv=1&dq=Name+Jar&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,0,1,0,0,0,0,0,0,user2418_2691_book_5_5
user2418_2691_book_10_17.jpg3688,user2418_2691_book_10_17.jpg,"In My Heart: A Book of Feelings
",https://www.google.com/books/edition/In_My_Heart/rQOhngEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2418_2691_book_10_17
user2567_93_book_1_1.jpg13359,user2567_93_book_1_1.jpg,"The Wild Card Kids: A Journey to Magic
",https://www.google.com/books/edition/The_Wild_Card_Kids/m-g3zAEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2567_93_book_1_1
user2642_4639_book_3_2.jpg6981,user2642_4639_book_3_2.jpg,ghost,https://www.google.com/books/edition/Ghost/p0MyDwAAQBAJ?hl=en&gbpv=1&dq=ghost&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2642_4639_book_3_2
user2666_4640_book_1_2.jpg6210,user2666_4640_book_1_2.jpg,dog breath,https://www.google.com/books/edition/Dog_Breath/fQaNDwAAQBAJ?hl=en&gbpv=1&dq=dog+breath&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2666_4640_book_1_2
user2675_4642_book_1_4.jpg6280,user2675_4642_book_1_4.jpg,oi dog,https://www.google.com/books/edition/Oi_Dog/aV5DvgAACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2675_4642_book_1_4
user2680_111_book_6_7.jpg4329,user2680_111_book_6_7.jpg,"I Am Perfectly Designed
",https://www.google.com/books/edition/I_Am_Perfectly_Designed/PvFjxQEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,0,1,0,0,0,0,0,0,user2680_111_book_6_7
user2683_3355_book_11_11.jpg8895,user2683_3355_book_11_11.jpg,"Creepy Carrots!
",https://www.google.com/books/edition/Creepy_Carrots/4AahngEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2683_3355_book_11_11
user2685_2119_book_1_5.jpg2469,user2685_2119_book_1_5.jpg,stamped,https://www.google.com/books/edition/Stamped_Racism_Antiracism_and_You/y0TfyAEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,0,1,0,0,0,0,0,0,user2685_2119_book_1_5
user2693_112_book_2_2.jpg4681,user2693_112_book_2_2.jpg,the worry box,https://www.google.com/books/edition/The_Worry_Box/xL-QEAAAQBAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2693_112_book_2_2
user2726_2126_book_2_4.jpg6297,user2726_2126_book_2_4.jpg,"The Right Number of Elephants
",https://www.google.com/books/edition/The_Right_Number_of_Elephants/vXKjDYEXjAsC?hl=en&gbpv=1&dq=The+Right+Number+of+Elephants&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2726_2126_book_2_4
user2780_3396_book_3_7.jpg6100,user2780_3396_book_3_7.jpg,"Fly Guy and the Alienzz
",https://www.google.com/books/edition/Fly_Guy_and_the_Alienzz/IW_atAEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2780_3396_book_3_7
user2801_4006_book_3_3.jpg4000,user2801_4006_book_3_3.jpg,rainbow fish,https://www.google.com/books/edition/The_Rainbow_Fish/td0nDwAAQBAJ?hl=en&gbpv=1&dq=rainbow+fish&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2801_4006_book_3_3
user2861_891_book_3_6.jpg3242,user2861_891_book_3_6.jpg,"If You Give a Mouse a Cookie
",https://www.google.com/books/edition/If_You_Give_a_Mouse_a_Cookie_Big_Book/b760ngEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2861_891_book_3_6
user2949_150_book_1_2.jpg4741,user2949_150_book_1_2.jpg,"There was an Old Lady who Swallowed a Bell!
",https://www.google.com/books/edition/There_Was_an_Old_Lady_Who_Swallowed_a_Ba/1OXDCQAAQBAJ?hl=en&gbpv=1&dq=There+was+an+Old+Lady+who+Swallowed+a+Bell!&printsec=frontcover,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2949_150_book_1_2
user2962_952_book_1_2.jpg5928,user2962_952_book_1_2.jpg,"The Don't Worry Book
",https://www.google.com/books/edition/The_Don_t_Worry_Book/hKtKuwEACAAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2962_952_book_1_2
user2962_955_book_10_9.jpg6724,user2962_955_book_10_9.jpg,maisy goes to preschool,https://www.google.com/books/edition/Maisy_Goes_to_Preschool/-uSOEAAAQBAJ?hl=en,Sabrina,Batch 32,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2962_955_book_10_9
user11_106_book_2_8.jpg8578,user11_106_book_2_8.jpg,"A day at the police station
",https://www.google.com/books/edition/Richard_Scarry_s_A_Day_at_the_Police_Sta/9kyTEAAAQBAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user11_106_book_2_8
user11_106_book_9_15.jpg9989,user11_106_book_9_15.jpg,"Barney & BJ Go to the Police Station
",https://www.google.com/books/edition/Barney_and_BJ_Go_to_the_Police_Station/9FkYHAAACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user11_106_book_9_15
user21_217_book_3_6.jpg3089,user21_217_book_3_6.jpg,Ice Bear,https://www.google.com/books/edition/Ice_Bear/zuKOEAAAQBAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user21_217_book_3_6
user42_4681_book_18_21.jpg1592,user42_4681_book_18_21.jpg,the book thief,https://www.google.com/books/edition/The_Book_Thief/mXuOngEACAAJ?hl=en,Sabrina,Batch 33,,0,0,0,1,0,1,0,0,0,0,0,0,0,user42_4681_book_18_21
user50_251_book_6_5.jpg3357,user50_251_book_6_5.jpg,"The Hazel Wood
",https://www.google.com/books/edition/The_Hazel_Wood/L1J0DwAAQBAJ?hl=en&gbpv=1&dq=The+Hazel+Wood&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user50_251_book_6_5
user195_4304_book_6_9.jpg5885,user195_4304_book_6_9.jpg,Dr. brad has gone mad,https://www.google.com/books/edition/My_Weird_School_Daze_7_Dr_Brad_Has_Gone/TqWCWFydBB0C?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user195_4304_book_6_9
user195_4304_book_8_11.jpg6025,user195_4304_book_8_11.jpg,a bad case of stripes,https://www.google.com/books/edition/A_Bad_Case_of_Stripes/quHACwAAQBAJ?hl=en&gbpv=1&dq=a+bad+case+of+stripes&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,0,0,1,0,0,0,0,0,user195_4304_book_8_11
user195_4304_book_16_19.jpg5795,user195_4304_book_16_19.jpg,the good egg,https://www.google.com/books/edition/The_Good_Egg/32P8zAEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user195_4304_book_16_19
user198_547_book_5_6.jpg6021,user198_547_book_5_6.jpg,what a wonderful world,https://www.google.com/books/edition/What_a_Wonderful_World/VZJ3BgAAQBAJ?hl=en&gbpv=1&dq=wonderful+world&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user198_547_book_5_6
user258_3303_book_1_5.jpg8329,user258_3303_book_1_5.jpg,the very hungry caterpillar,https://www.google.com/books/edition/The_Very_Hungry_Caterpillar/zW-NEAAAQBAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user258_3303_book_1_5
user258_3303_book_2_6.jpg6104,user258_3303_book_2_6.jpg,"Pete the Cat: I Love My White Shoes
",https://www.google.com/books/edition/Pete_the_Cat_I_Love_My_White_Shoes/7XD1i8bTHp0C?hl=en&gbpv=1&dq=Pete+the+Cat:+I+Love+My+White+Shoes&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user258_3303_book_2_6
user280_1580_book_2_3.jpg5367,user280_1580_book_2_3.jpg,"Nevernight
",https://www.google.com/books/edition/Nevernight/s1STDAAAQBAJ?hl=en&gbpv=1&dq=Nevernight&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user280_1580_book_2_3
user390_1103_book_3_7.jpg3650,user390_1103_book_3_7.jpg,powerful teaching,https://www.google.com/books/edition/Powerful_Teaching/OpCWDwAAQBAJ?hl=en&gbpv=1&dq=powerful+teaching&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user390_1103_book_3_7
user463_498_book_2_2.jpg5798,user463_498_book_2_2.jpg,the ugly five,https://www.google.com/books/edition/The_Ugly_Five/V-3ptAEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user463_498_book_2_2
user516_1186_book_1_6.jpg3121,user516_1186_book_1_6.jpg,"The Hula Hoopin' Queen
",https://www.google.com/books/edition/The_Hula_Hoopin_Queen/jZjCAQAACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user516_1186_book_1_6
user592_1799_book_2_2.jpg5161,user592_1799_book_2_2.jpg,"The Rain Came Down
",https://www.google.com/books/edition/The_Rain_Came_Down/Dr0EnwEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user592_1799_book_2_2
user592_1799_book_4_4.jpg4709,user592_1799_book_4_4.jpg,"How I Became a Pirate
",https://www.google.com/books/edition/How_I_Became_a_Pirate/9OdooYJSetgC?hl=en&gbpv=1&dq=How+I+Became+a+Pirate&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user592_1799_book_4_4
user821_2232_book_3_7.jpg6137,user821_2232_book_3_7.jpg,frindle,https://www.google.com/books/edition/Frindle/2ORszQEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user821_2232_book_3_7
user832_1615_book_3_3.jpg6237,user832_1615_book_3_3.jpg,after fall,https://www.google.com/books/edition/After_the_Fall_How_Humpty_Dumpty_Got_Bac/fszLDgAAQBAJ?hl=en&gbpv=1&dq=after+fall&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user832_1615_book_3_3
user838_3499_book_6_5.jpg7528,user838_3499_book_6_5.jpg,"The Dragonet Prophecy
",https://www.google.com/books/edition/The_Dragonet_Prophecy/NJyJCwAAQBAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user838_3499_book_6_5
user867_3505_book_5_12.jpg3563,user867_3505_book_5_12.jpg,"Refugee
",https://www.google.com/books/edition/Refugee/5ngkDgAAQBAJ?hl=en&gbpv=1&dq=Refugee&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,0,0,0,0,0,0,1,0,user867_3505_book_5_12
user918_1639_book_5_4.jpg5031,user918_1639_book_5_4.jpg,"The Lions of Little Rock
",https://www.google.com/books/edition/The_Lions_of_Little_Rock/QsdfDwAAQBAJ?hl=en&gbpv=1&dq=little+rock&printsec=frontcover,Sabrina,Batch 33,,0,0,0,1,0,1,0,0,0,0,0,0,0,user918_1639_book_5_4
user942_2873_book_4_3.jpg6367,user942_2873_book_4_3.jpg,wheels,https://www.google.com/books/edition/Wheels_Oxford_Read_and_Discover_Level_1/N5oiDgAAQBAJ?hl=en&gbpv=1&dq=1.+wheels&pg=PA29&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user942_2873_book_4_3
user945_2269_book_13_18.jpg4552,user945_2269_book_13_18.jpg,the giver,https://www.google.com/books/edition/The_Giver/Coi9AwAAQBAJ?hl=en&gbpv=1&dq=the+giver&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user945_2269_book_13_18
user1029_4144_book_3_3.jpg5572,user1029_4144_book_3_3.jpg,"What Does It Mean to Be Kind?
",https://www.google.com/books/edition/What_Does_It_Mean_to_Be_Kind/kgT9DwAAQBAJ?hl=en&gbpv=1&dq=What+Does+It+Mean+to+Be+Kind%3F&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1029_4144_book_3_3
user1035_2285_book_8_16.jpg2866,user1035_2285_book_8_16.jpg,all are welcome,https://www.google.com/books/edition/All_Are_Welcome/YMdfDwAAQBAJ?hl=en&gbpv=1&dq=all+are+welcome&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1035_2285_book_8_16
user1059_4160_book_5_8.jpg5015,user1059_4160_book_5_8.jpg,"Burger Boy
",https://www.google.com/books/edition/Burger_Boy/PJn4AAAACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1059_4160_book_5_8
user1083_419_book_7_7.jpg7063,user1083_419_book_7_7.jpg,"The greedy triangle
",https://www.google.com/books/edition/The_Greedy_Triangle/ivFsngEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_419_book_7_7
user1083_419_book_11_11.jpg6554,user1083_419_book_11_11.jpg,"Friendshape
",https://www.google.com/books/edition/Friendshape/m0ctrgEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_419_book_11_11
user1083_1091_book_7_7.jpg7121,user1083_1091_book_7_7.jpg,"The Museum
",https://www.google.com/books/edition/The_Museum/MeIwBQAAQBAJ?hl=en&gbpv=1&dq=The+Museum&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_1091_book_7_7
user1090_4743_book_2_5.jpg8091,user1090_4743_book_2_5.jpg,,,Sabrina,Batch 33,,0,0,0,0,1,0,0,0,0,0,0,0,0,user1090_4743_book_2_5
user1136_1697_book_6_14.jpg6214,user1136_1697_book_6_14.jpg,"Miss Bindergarten Gets Ready for Kindergarten
",https://www.google.com/books/edition/Miss_Bindergarten_Gets_Ready_for_Kinderg/cYcXAAAAQBAJ?hl=en&gbpv=1&dq=Miss+Bindergarten+Gets+Ready+for+Kindergarten&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1136_1697_book_6_14
user1215_2951_book_2_10.jpg5560,user1215_2951_book_2_10.jpg,big ideas math,https://www.google.com/books/edition/Big_Ideas_Math/MGUWnQEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1215_2951_book_2_10
user1255_1133_book_3_8.jpg5009,user1255_1133_book_3_8.jpg,free lunch,https://www.google.com/books/edition/Free_Lunch/hGmPEAAAQBAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1255_1133_book_3_8
user1255_1134_book_9_12.jpg4589,user1255_1134_book_9_12.jpg,"Yummy: The Last Days of a Southside Shorty
",https://www.google.com/books/edition/Yummy/8nnLtwAACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1255_1134_book_9_12
user1271_3617_book_1_1.jpg8826,user1271_3617_book_1_1.jpg,the ickabog,https://www.google.com/books/edition/The_Ickabog/IY2uzQEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1271_3617_book_1_1
user1378_3671_book_1_1.jpg5350,user1378_3671_book_1_1.jpg,"Poppleton and friends
",https://www.google.com/books/edition/Poppleton_and_Friends_An_Acorn_Book_Popp/2bqADwAAQBAJ?hl=en&gbpv=1&dq=Poppleton+and+friends&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1378_3671_book_1_1
user1378_3671_book_4_4.jpg5203,user1378_3671_book_4_4.jpg,"Poppleton and friends
",https://www.google.com/books/edition/Poppleton_and_Friends_An_Acorn_Book_Popp/2bqADwAAQBAJ?hl=en&gbpv=1&dq=Poppleton+and+friends&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1378_3671_book_4_4
user1408_564_book_5_9.jpg9739,user1408_564_book_5_9.jpg,"The gingerbread man
",https://www.google.com/books/edition/The_Gingerbread_Man/MLugCwAAQBAJ?hl=en&gbpv=1&dq=The+gingerbread+man&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1408_564_book_5_9
user1451_1815_book_3_4.jpg14313,user1451_1815_book_3_4.jpg,"Llama Llama Mess Mess Mess
",https://www.google.com/books/edition/Llama_Llama_Mess_Mess_Mess/sG2mDwAAQBAJ?hl=en&gbpv=1&dq=Llama+Llama+Mess+Mess+Mess&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1451_1815_book_3_4
user1598_3108_book_12_14.jpg3785,user1598_3108_book_12_14.jpg,"The Day the Crayons Quit
",https://www.google.com/books/edition/The_Day_the_Crayons_Quit/EC3eDAAAQBAJ?hl=en&gbpv=1&dq=The+Day+the+Crayons+Quit&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1598_3108_book_12_14
user1640_3121_book_2_4.jpg5544,user1640_3121_book_2_4.jpg,harry potter and the sorcerer's stone,https://www.google.com/books/edition/Harry_Potter_and_the_Sorcerer_s_Stone/3YUrtAEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1640_3121_book_2_4
user1647_2479_book_5_13.jpg3548,user1647_2479_book_5_13.jpg,"The Little Old Lady Who Was Not Afraid of Anything
",https://www.google.com/books/edition/The_Little_Old_Lady_Who_Was_Not_Afraid_o/B397fbn7s10C?hl=en&gbpv=1&dq=The+Little+Old+Lady+Who+Was+Not+Afraid+of+Anything&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1647_2479_book_5_13
user1653_2481_book_8_19.jpg4643,user1653_2481_book_8_19.jpg,"My Sister's Keeper
",https://www.google.com/books/edition/My_Sister_s_Keeper/558QOSmHwhEC?hl=en&gbpv=1&dq=My+Sister%27s+Keeper&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1653_2481_book_8_19
user1814_2529_book_1_10.jpg5519,user1814_2529_book_1_10.jpg,pete the cat rocking in my school shoes,https://www.google.com/books/edition/Pete_the_Cat_Rocking_in_My_School_Shoes/t2KlwOaE6t0C?hl=en&gbpv=1&dq=pete+the+cat+rocking+in+my+white+shoes&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1814_2529_book_1_10
user1820_658_book_2_10.jpg6264,user1820_658_book_2_10.jpg,pete the cat saves christmas,https://www.google.com/books/edition/Pete_the_Cat_Saves_Christmas/iaXqAAAAQBAJ?hl=en&gbpv=1&dq=pete+the+cat+saves+christmas&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1820_658_book_2_10
user1832_1304_book_4_7.jpg8525,user1832_1304_book_4_7.jpg,the president has been shot,https://www.google.com/books/edition/The_President_Has_Been_Shot_The_Assassin/rprn7Pj5cZYC?hl=en&gbpv=1&dq=the+president+has+been+shot&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1832_1304_book_4_7
user1855_4444_book_1_9.jpg5329,user1855_4444_book_1_9.jpg,froggy se viste,,Sabrina,Batch 33,,0,0,0,0,1,0,0,0,0,0,0,0,0,user1855_4444_book_1_9
user1870_1930_book_1_2.jpg6778,user1870_1930_book_1_2.jpg,"Second Grade, Here I Come!
","https://www.google.com/books/edition/Second_Grade_Here_I_Come/-bbbDgAAQBAJ?hl=en&gbpv=1&dq=Second+Grade,+Here+I+Come!&printsec=frontcover",Sabrina,Batch 33,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1870_1930_book_1_2
user1878_2539_book_1_6.jpg3874,user1878_2539_book_1_6.jpg,"The Good Egg
",https://www.google.com/books/edition/The_Good_Egg/32P8zAEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1878_2539_book_1_6
user1913_4896_book_5_4.jpg6728,user1913_4896_book_5_4.jpg,"The Very Hungry Caterpillar
",https://www.google.com/books/edition/The_Very_Hungry_Caterpillar/XP1EDQAAQBAJ?hl=en&gbpv=1&dq=The+Very+Hungry+Caterpillar%27s+First+100+Words&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1913_4896_book_5_4
user1913_4896_book_9_8.jpg5781,user1913_4896_book_9_8.jpg,Piranhas don't eat bannanas,https://www.google.com/books/edition/Piranhas_Don_t_Eat_Bananas/m-3EugEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1913_4896_book_9_8
user1939_1326_book_1_3.jpg1955,user1939_1326_book_1_3.jpg,bow chika boom boom,https://www.google.com/books/edition/Chicka_Chicka_Boom_Boom/BIEHuAAACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1939_1326_book_1_3
user2029_708_book_6_15.jpg9819,user2029_708_book_6_15.jpg,"Greta's Story: The Schoolgirl Who Went on Strike to Save the Planet
",https://www.google.com/books/edition/Greta_s_Story/3ESrDwAAQBAJ?hl=en&gbpv=1&dq=Greta%27s+Story:+The+Schoolgirl+Who+Went+on+Strike+to+Save+the+Planet&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2029_708_book_6_15
user2133_4504_book_5_5.jpg8766,user2133_4504_book_5_5.jpg,the hunger games,https://www.google.com/books/edition/The_Hunger_Games/_zSzAwAAQBAJ?hl=en&gbpv=1&dq=the+hunger+games&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2133_4504_book_5_5
user2156_1995_book_3_4.jpg15298,user2156_1995_book_3_4.jpg,"Yayoi Kusama: From Here to Infinity!
",https://www.google.com/books/edition/Yayoi_Kusama/2YNnAQAACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2156_1995_book_3_4
user2281_2658_book_14_13.jpg7997,user2281_2658_book_14_13.jpg,noisy paint box,https://www.google.com/books/edition/The_Noisy_Paint_Box_The_Colors_and_Sound/JV-UDwAAQBAJ?hl=en&gbpv=1&dq=noisy+paint+box&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2281_2658_book_14_13
user2281_2658_book_17_16.jpg10807,user2281_2658_book_17_16.jpg,"Tell Us a Story, Papa Chagall
",https://www.google.com/books/edition/Tell_Us_a_Story_Papa_Chagall/AMO7rQEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2281_2658_book_17_16
user2317_3912_book_3_5.jpg5361,user2317_3912_book_3_5.jpg,quick as a cricket,https://www.google.com/books/edition/Quick_as_a_Cricket/7OarywEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2317_3912_book_3_5
user2355_780_book_3_4.jpg3246,user2355_780_book_3_4.jpg,Matched,https://www.google.com/books/edition/Matched/L6l2DwAAQBAJ?hl=en&gbpv=0,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2355_780_book_3_4
user2357_3924_book_2_4.jpg3695,user2357_3924_book_2_4.jpg,"If You Give a Mouse a Cookie
","https://www.google.com/books/edition/If_You_Give_a_Mouse_a_Cookie_Big_Book/b760ngEACAAJ?hl=en
",Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2357_3924_book_2_4
user2374_2029_book_2_3.jpg5515,user2374_2029_book_2_3.jpg,"Ginger The Giraffe
",https://www.google.com/books/edition/Ginger_The_Giraffe/RIcGzgEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2374_2029_book_2_3
user2512_3949_book_2_2.jpg6770,user2512_3949_book_2_2.jpg,"The Energy Bus for Kids: A Story about Staying Positive and Overcoming Challenges
",https://www.google.com/books/edition/The_Energy_Bus_for_Kids/ATTnlFIMXhoC?hl=en&gbpv=1&dq=The+Energy+Bus+for+Kids:+A+Story+about+Staying+Positive+and+Overcoming+Challenges&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2512_3949_book_2_2
user2530_830_book_5_8.jpg3992,user2530_830_book_5_8.jpg,"Green Eggs and Ham
",https://www.google.com/books/edition/Green_Eggs_and_Ham/ZK7xAwAAQBAJ?hl=en&gbpv=1&dq=Green+Eggs+and+Ham&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2530_830_book_5_8
user2542_2095_book_1_4.jpg8076,user2542_2095_book_1_4.jpg,how to be an antiracist,https://www.google.com/books/edition/How_to_Be_an_Antiracist/lbqkDwAAQBAJ?hl=en&gbpv=1&dq=how+to+be+an+antiracist&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,0,0,0,0,0,0,1,0,user2542_2095_book_1_4
user2675_4642_book_4_7.jpg12921,user2675_4642_book_4_7.jpg,spaghetti yeti,https://www.google.com/books/edition/Spaghetti_with_the_Yeti/b8DclQEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2675_4642_book_4_7
user2716_115_book_1_7.jpg4910,user2716_115_book_1_7.jpg,"One Winter's Day
",https://www.google.com/books/edition/One_Winter_s_Day/sZztLQEACAAJ?hl=en,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2716_115_book_1_7
user2750_1519_book_2_7.jpg4813,user2750_1519_book_2_7.jpg,"First Day Jitters
",https://www.google.com/books/edition/First_Day_Jitters/CisZCAAAQBAJ?hl=en&gbpv=1&dq=First+Day+Jitters&printsec=frontcover,Sabrina,Batch 33,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2750_1519_book_2_7
